,/amdcpu/0/load/1,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/0,/amdcpu/0/power/0,/amdcpu/0/clock/0,/amdcpu/0/power/2,/amdcpu/0/power/3,/amdcpu/0/power/4,/amdcpu/0/power/5,/amdcpu/0/power/6,/amdcpu/0/power/7,/amdcpu/0/temperature/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/power/1,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Total","CPU Package","Bus Speed","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Cores","Memory","Used Memory","Available Memory","GPU Core","GPU Memory","GPU Core","GPU Core","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Used Space"
11/08/2024 22:36:12,7.03125,1.5625,0,0,0,0,1.43229365,5.15652132,99.81416,0.848996341,0.534060061,0.00688170362,0.00312665361,0.00303469342,0.0153725976,51.25,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,1.41147208,74.88786,11.4899178,3.852913,400,1600,0.001,1,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.77300024,0.048828125,0.1953125,81.36414
11/08/2024 22:36:13,10.1686478,2.34375,4.615384,0,0,0,2.85463333,6.05403042,99.81416,1.058595,0.9903377,0.480291873,0.005843154,0.006313427,0.0113325678,51,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,2595.16821,2.55271339,74.89579,11.4911346,3.851696,400,1600,0.001,0,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.77400017,0.341796875,0.244140625,81.36414
11/08/2024 22:36:14,14.7836571,1.5625,2.30768919,0,0,0,3.10897827,5.56600237,99.81416,0.91803,0.656895,0.346793741,0.00584466755,0.005774547,0.0220040623,50.625,3243.96021,3243.96021,3243.96021,3243.96021,3243.96021,3243.96021,1.95534194,74.90104,11.49194,3.850891,400,1600,,1,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.782,0.244140625,0.244140625,81.36414
11/08/2024 22:36:15,14.84375,2.34375,1.58730149,2.34375,0,0,3.5197556,7.68140173,99.81416,1.30055237,1.49486363,1.13665068,0.3872098,0.00733322976,0.0124664912,50.75,2395.54,2395.54,1916.43188,1916.43188,1916.43188,1916.43188,4.339076,74.92702,11.4959259,3.84690475,400,1600,0.001,4,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.77000022,0.68359375,0.048828125,81.36414
11/08/2024 22:36:16,10.15625,2.34375,0,0,0,0,2.08333135,6.063466,99.81416,1.41314232,1.23677576,0.2457506,0.00505019259,0.005294311,0.0146623412,50.625,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2.92067552,74.92237,11.4952126,3.847618,400,1600,0.001,3,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.75000024,0.341796875,0.390625,81.36414
11/08/2024 22:36:17,6.25,3.90625,9.523809,0,0,0,3.28000188,7.41662931,99.81416,1.14133513,1.32495809,1.31450617,0.1693316,0.109317459,0.114040583,51,2375.57715,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,4.17348862,74.30739,11.400856,3.94197464,400,1600,0.001,1,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.74700022,0.341796875,0.439453125,81.36414
11/08/2024 22:36:18,21.09375,10.9375,10.0000019,4.76190472,0,0,7.79885674,9.580273,99.81416,2.00316381,2.36087823,1.55943179,0.681947649,0.006637967,0.0119915074,52.375,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,6.62405157,74.55977,11.439579,3.90325165,1800,1600,0.001,2,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.72000027,0.390625,0.390625,81.36414
11/08/2024 22:36:19,32.03125,7.03125,1.5625,0,0,0,6.770831,9.692252,99.81416,1.50242758,1.89540744,1.44860888,0.520682037,0.465561,0.451470673,52.5,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,6.28415775,74.75246,11.4691429,3.87368774,400,1600,,5,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.69200015,0.29296875,0.390625,81.36414
11/08/2024 22:36:20,10.9375,1.5625,0.806450844,0,0,0,2.21773982,7.27607536,99.81416,1.10116172,1.17163265,1.24285614,0.41568312,0.00599033432,0.011274117,52.375,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,3.94859767,74.76586,11.471199,3.87163162,400,1600,0.001,5,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.69800019,0.048828125,0.6347656,81.36414
11/08/2024 22:36:21,18.75,1.5625,3.03030014,0,0,0.78125,4.020673,10.7522049,99.81416,1.73617077,1.82927728,1.19182932,1.20324254,0.52394104,0.4326809,53,3243.96021,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,6.917142,75.03843,11.51302,3.829811,400,1600,0.001,7,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.70400023,0.048828125,0.78125,81.36414
11/08/2024 22:36:22,14.0625,3.90625,4.6875,0,3.076923,0,4.288864,12.776351,99.81416,1.85150659,1.93602586,2.05120659,1.93076146,0.722230136,0.3141523,54.125,2595.16821,2595.16821,2595.16821,2595.16821,3243.96021,2595.16821,8.805883,75.30454,11.5538483,3.78898239,400,1600,0.001,8,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.69,0.048828125,0.29296875,81.36587
11/08/2024 22:36:23,11.71875,3.90625,7.03125,0.806450844,1.61290169,1.61290169,4.448086,9.286579,99.81416,1.228891,1.32677066,1.50121164,0.479147136,0.218586147,0.304044247,54.25,2969.47144,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,5.05865049,75.35392,11.5614243,3.7814064,400,1600,,9,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.69800019,0.048828125,0.341796875,81.36587
11/08/2024 22:36:24,13.28125,7.03125,7.03125,0,6.92307949,0.7692337,5.839348,9.07649,99.81416,1.07933819,1.50080037,1.66073132,0.491658121,0.8857264,0.5440337,54.25,2395.54,2395.54,2395.54,2375.57715,2375.57715,2375.57715,6.162288,75.21095,11.53949,3.803341,400,1600,,3,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.706,0.09765625,0.29296875,81.36587
11/08/2024 22:36:25,18.75,4.6875,0.78125,0,0,0,4.036456,7.355894,99.81416,1.24149656,1.25907588,0.996774137,0.3613993,0.00547829038,0.0120247705,53.75,3243.96021,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,3.87624931,75.01245,11.5090332,3.83379745,400,1600,0.001,3,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.72000027,0.048828125,0.29296875,81.36587
11/08/2024 22:36:26,14.84375,3.90625,0,0,0,0,3.125,5.763233,99.81416,1.07746136,0.866099954,0.149550453,0.0505614951,0.003917487,0.0106701981,53.125,2969.47144,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2.15826082,74.91635,11.4942894,3.84854126,400,1600,,1,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.74100018,0.048828125,0.29296875,81.36587
11/08/2024 22:36:27,17.1875,2.34375,0,0,0,0,3.25520635,6.91863728,99.81416,1.05418909,1.01277947,0.7254636,0.284550071,0.008969546,0.009922242,52.75,2395.54,2395.54,1916.43188,1916.43188,1916.43188,2375.57715,3.09587383,74.8697357,11.4871368,3.85569382,400,1600,0.001,3,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.73800015,0.09765625,0.6347656,81.36587
11/08/2024 22:36:28,7.8125,2.34375,0,0,0,0,1.69270635,5.648623,99.81416,0.7873127,0.470185459,0.09435706,0.004639504,0.008603053,0.0105493926,52.25,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,1.37564719,74.77412,11.4724655,3.87036514,400,1600,0.001,6,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.713,0.048828125,0.09765625,81.36587
11/08/2024 22:36:29,1.5625,0.78125,0,0,0,0,0.390625,4.425766,99.81416,0.5853819,0.414017975,0.00335029769,0.005765814,0.003940226,0.0119728111,51.75,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,1.024429,74.8034,11.4769592,3.86587143,400,1600,,2,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.70500016,0.341796875,0.29296875,81.36587
11/08/2024 22:36:30,1.5625,1.5625,0,0,0,0,0.520831347,3.80893,99.81416,0.3853314,0.2615652,0.00597271277,0.003172407,0.00484529976,0.008182157,51.125,2595.16821,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,0.6690692,74.7871857,11.474472,3.86835861,400,1600,0.001,1,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.71700025,0.29296875,0.048828125,81.36587
11/08/2024 22:36:31,3.90625,3.90625,0,0,0,0,1.30208135,4.829152,99.81416,0.6789456,0.537386239,0.0181842074,0.00373480329,0.0078448,0.0147090005,50.75,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,1.26080465,74.7898,11.4748726,3.867958,400,1600,0.001,0,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.72300029,0.5859375,0.048828125,81.36587
11/08/2024 22:36:32,3.125,0.78125,1.5625,0,0,0,0.911456347,5.586202,99.81416,0.6740259,0.6752746,0.363682866,0.00379566755,0.0041767587,0.008018157,50.5,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,1.72897387,74.76024,11.4703369,3.87249374,400,1600,0.001,3,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.71800017,0.29296875,0.439453125,81.36587
11/08/2024 22:36:33,3.90625,0.78125,0,0,0,0,0.78125,4.9934063,99.81416,0.452355742,0.553420961,0.00706781866,0.00377154746,0.003848205,0.0142644346,50.125,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,1.03472865,74.66757,11.45612,3.88671112,400,400,0.001,5,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.73800015,0.390625,0.390625,81.36587
11/08/2024 22:36:34,5.46875,0.78125,0,0,0,0,1.04166865,4.409871,99.81416,0.596010268,0.251717716,0.00315884128,0.00324952579,0.007557037,0.0127643822,49.875,2395.54,1916.43188,1916.43188,1916.43188,1916.43188,1916.43188,0.874457836,74.64883,11.4532433,3.8895874,400,1600,0.001,1,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.76800013,0.390625,0.341796875,81.36587
11/08/2024 22:36:35,6.25,0.806450844,0,0,0,0,1.17607117,4.80422,99.81416,0.662807,0.308667123,0.00753587531,0.00310244062,0.00336168334,0.0127285561,49.625,2395.54,1916.43188,2375.57715,2375.57715,2375.57715,2375.57715,0.9982027,74.6496,11.4533615,3.88946915,400,1600,0.001,3,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.76600027,0.048828125,0.6347656,81.36587
11/08/2024 22:36:36,5.46875,0.757575035,0,0,0,0,1.03772283,4.775784,99.81416,0.6693453,0.277037561,0.033823885,0.00570997875,0.008627829,0.014599761,49.5,2375.57715,2375.57715,2969.47144,2375.57715,2375.57715,2375.57715,1.00914443,74.63905,11.4517441,3.89108658,400,1600,0.001,3,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.749,0.341796875,0.29296875,81.36587
11/08/2024 22:36:37,11.71875,4.6875,3.22580338,0,0,0,3.272009,6.311897,99.81416,1.1085304,0.8334696,0.6322563,0.00440644566,0.00500108674,0.0144543611,50.25,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,2.59811831,74.63642,11.45134,3.891491,400,1600,0.001,4,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.72300029,0.29296875,0.29296875,81.36587
11/08/2024 22:36:38,9.375,7.8125,1.51515007,0,0,0,3.11710835,6.50250959,99.81416,1.34410286,1.39156985,0.653784454,0.004049615,0.004308425,0.0143715655,50.875,2395.54,1916.43188,2395.54,1916.43188,1916.43188,1916.43188,3.41218686,74.64114,11.4520645,3.89076614,400,1600,0.001,3,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.71700025,0.29296875,0.29296875,81.36587
11/08/2024 22:36:39,5.46875,6.25,0,0,0,0,1.953125,6.882794,99.81416,1.27194846,1.3444134,0.7665305,0.00338292285,0.0034900743,0.0137000727,51,2969.47144,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,3.40346527,74.62598,11.4497375,3.893093,1800,1600,,7,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.716,0.341796875,0.68359375,81.36587
11/08/2024 22:36:40,6.25,12.5,0,1.5625,0,0,3.38541865,7.51356,99.81416,1.28558779,1.54607773,0.887845,0.389220655,0.00409369543,0.0110636307,51.5,2969.47144,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,4.12388849,74.62846,11.450119,3.89271164,400,1600,0.001,5,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.69400024,0.341796875,0.048828125,81.36587
11/08/2024 22:36:41,14.0625,2.34375,0,0,0,0,2.734375,6.779581,99.81416,1.39062822,1.6103102,1.01710939,0.008093466,0.01719088,0.0148307495,51.875,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,4.05816269,74.6296844,11.4503059,3.89252472,400,1600,0.001,2,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.673,0.048828125,0.29296875,81.36587
11/08/2024 22:36:42,6.25,3.125,3.96825075,0,0,0,2.22387314,5.683052,99.81416,0.9437015,0.8820083,0.735728443,0.00431503169,0.00270692562,0.009048431,51.625,2375.57715,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,2.577509,74.63751,11.4515076,3.891323,400,1600,1555834.75,0,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.67500019,0.341796875,0.6347656,81.36587
11/08/2024 22:36:43,10.9375,5.46875,0,0,0,0,2.734375,5.304702,99.81416,1.1117698,1.0934149,0.0036255843,0.00344073842,0.01549264,0.0101998355,51.375,2375.57715,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,2.23794365,74.63513,11.4511414,3.8916893,400,400,0.001,0,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.709,0.29296875,0.244140625,81.36587
11/08/2024 22:36:44,7.03125,1.5625,0,0,0,0,1.43229365,4.248252,99.81416,0.5917535,0.451626182,0.0187504869,0.0036296125,0.0036597338,0.0123949,50.875,2395.54,1916.43188,1916.43188,1916.43188,1916.43188,1916.43188,1.08181429,74.6221,11.4491425,3.8936882,400,1600,0.001,0,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.73800015,0.29296875,0.1953125,81.36587
11/08/2024 22:36:45,2.34375,5.46875,0,0,0,0,1.30208135,4.640606,99.81416,0.6367807,0.51895237,0.0029383935,0.0135441571,0.00313734729,0.0100904694,50.5,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,1.18544352,74.62842,11.4501114,3.89271927,400,1600,0.001,1,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.74700022,0.29296875,0.29296875,81.36587
11/08/2024 22:36:46,10.15625,6.25,0,0,0,0,2.734375,6.331998,99.81416,1.18852544,1.45588338,0.0040299315,0.008563604,0.00419784524,0.00583710754,50.5,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,2.66703725,74.726944,11.465229,3.87760162,400,1600,0.001,6,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.74800014,0.341796875,0.29296875,81.36587
11/08/2024 22:36:47,4.6875,10.9375,0,0,0,0,2.60416865,7.478109,99.81416,1.43918741,1.60789979,0.8652002,0.00393314427,0.00737845665,0.009426982,51,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,3.933026,74.75104,11.4689255,3.87390518,400,1600,,9,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.729,0.68359375,0.5371094,81.36587
11/08/2024 22:36:48,10.9375,16.40625,3.90625,6.349206,0,0,6.266528,9.127495,99.81416,1.57610071,2.02763057,1.70468223,0.5314161,0.004031105,0.006950364,52.375,2395.54,2395.54,2969.47144,2375.57715,2375.57715,2375.57715,5.850811,74.7588,11.4701157,3.872715,400,1600,0.001,8,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.70700026,0.341796875,0.439453125,81.36587
11/08/2024 22:36:49,16.40625,2.34375,0.78125,0,0,0,3.25520635,6.64977551,99.81416,1.49085927,1.31942725,0.403581262,0.00364976237,0.004362954,0.0111972308,52.25,2395.54,1916.43188,2395.54,1916.43188,1916.43188,1916.43188,3.23307776,74.86369,11.48621,3.85662079,400,1600,0.001,7,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.72100019,0.341796875,0.341796875,81.36587
11/08/2024 22:36:50,10.9375,4.6875,0,0,0,0,2.60416865,5.67775965,99.81416,1.19571614,0.897809565,0.08324355,0.00385693554,0.00405933941,0.01382617,52.125,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,2.1985116,74.8693161,11.487072,3.85575867,400,1600,0.001,4,44,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.7440002,0.439453125,0.341796875,81.36587
11/08/2024 22:36:51,13.28125,6.25,3.90625,0,0,0,3.90625,7.778193,99.81416,1.55660748,1.602493,1.16178083,0.00459009735,0.00510858,0.01121231,52.125,2395.54,2395.54,1916.43188,1916.43188,2595.16821,2595.16821,4.341792,74.97342,11.5030441,3.83978653,400,1600,0.001,6,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.7440002,0.048828125,0.6347656,81.36587
11/08/2024 22:36:52,21.09375,7.8125,5.384612,3.10096145,0,0,6.23197556,10.4248047,99.81416,1.845045,1.813586,1.56134939,1.04466832,0.007440745,0.0160589144,53.625,2375.57715,2375.57715,2969.47144,2375.57715,2375.57715,2375.57715,6.288148,74.78826,11.4746361,3.86819458,400,1600,0.001,8,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.729,0.048828125,0.6347656,81.36495
11/08/2024 22:36:53,11.71875,14.0625,2.38095522,9.375,0,0,6.256199,10.4373722,99.81416,2.00240421,1.79101241,1.44794488,1.31871533,0.0109279007,0.0175757073,54.375,3243.96021,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,6.58858,75.00156,11.5073624,3.83546829,400,1600,0.001,5,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.70800018,0.048828125,0.68359375,81.36495
11/08/2024 22:36:54,4.6875,21.09375,2.31971145,10.15625,7.57576227,0,7.638836,12.6968746,99.81416,1.87427413,1.94645333,1.48973382,1.74749255,1.23964489,0.0108607756,55.125,3243.96021,3243.96021,3243.96021,3243.96021,3243.96021,2595.16821,8.308459,75.19905,11.5376625,3.80516815,400,1600,0.001,9,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.68900013,0.048828125,0.29296875,81.36495
11/08/2024 22:36:55,14.84375,10.15625,8.730162,1.58730149,0.793647766,0,6.0185194,9.0572,99.81416,1.61434877,1.69970977,1.04891682,0.4952641,0.339074284,0.006031236,55.25,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,5.20334435,75.13219,11.5274048,3.81542587,400,1600,0.001,5,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.69100022,0.048828125,0.29296875,81.36495
11/08/2024 22:36:56,21.09375,10.9375,0,0,0,0,5.338544,7.314238,99.81416,1.5724287,1.414003,0.226299345,0.00327704987,0.00387149164,0.0137331253,55,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,3.23361254,75.14574,11.5294838,3.81334686,400,1600,0.001,5,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.729,0.048828125,0.29296875,81.36495
11/08/2024 22:36:57,6.25,10.15625,0,0,0,0,2.734375,7.42752075,99.81416,1.20068347,1.2340306,0.6325327,0.09249263,0.09682201,0.103400208,54.375,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,3.35996175,74.9594,11.5008926,3.841938,400,1600,,6,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.755,0.048828125,0.048828125,81.36495
11/08/2024 22:36:58,13.28125,3.125,10.2066517,2.41935253,0,0,4.838705,10.0955029,99.81416,1.840657,1.88085008,1.075281,0.8345624,0.4758497,0.1748941,54.5,3243.96021,3243.96021,3243.96021,3243.96021,3243.96021,3243.96021,6.282094,75.527565,11.5880661,3.75476456,400,1600,0.001,9,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.73700023,0.048828125,0.048828125,81.36495
11/08/2024 22:36:59,6.25,2.34375,3.90625,0.78125,0.806450844,8.870972,3.82644534,9.040406,99.81416,0.91778183,1.05476379,0.990821,0.519854665,0.6186609,0.950837135,54.5,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,5.052719,75.6423,11.6056709,3.73715973,400,1600,0.001,8,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.72400022,0.048828125,0.048828125,81.36495
11/08/2024 22:37:00,9.375,4.6875,3.78787518,0.78125,3.90625,3.90625,4.407358,10.7902117,99.81416,1.31224549,1.79213357,1.50976682,1.04580462,0.662114,0.6478959,54.75,2969.47144,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,6.96996069,75.80011,11.6298828,3.71294785,1800,1600,,8,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.72100019,0.244140625,0.09765625,81.36495
11/08/2024 22:37:01,15.625,3.14980149,3.90625,1.53846145,0,0,4.03658772,11.7792692,99.81416,1.88068092,2.04673839,1.98697472,1.24165273,0.7083296,0.134466246,55.5,3243.96021,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,7.99884272,75.7514,11.62241,3.72042084,400,1600,0.001,6,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.70500016,0.29296875,0.048828125,81.36495
11/08/2024 22:37:02,14.84375,6.1899066,7.8125,6.995189,0,0,5.97355938,9.48405552,99.81416,1.82669628,1.91189408,1.56792247,0.941053331,0.00457336567,0.0163691323,55.75,3243.96021,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,6.268509,75.91306,11.647213,3.69561768,400,1600,0.001,3,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.69100022,0.29296875,0.048828125,81.36495
11/08/2024 22:37:03,22.0114117,5.46875,7.080853,2.34375,0,0,6.150794,9.132387,99.81416,1.660518,1.54603088,1.26722121,0.9621939,0.0160322059,0.01878985,55.625,3243.96021,3243.96021,3243.96021,3243.96021,2595.16821,2595.16821,5.470786,75.77264,11.6256676,3.717163,400,1600,,3,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.70200014,0.68359375,0.09765625,81.36495
11/08/2024 22:37:04,18.75,5.46875,2.41935253,0,0,0,4.43968773,8.244458,99.81416,1.7902652,1.73728859,0.9414062,0.497704685,0.007890662,0.0130142719,55.25,3243.96021,3243.96021,2595.16821,2595.16821,2595.16821,2595.16821,4.98756933,75.76404,11.6243477,3.718483,400,1600,149846.344,2,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.72000027,0.341796875,0.439453125,81.36495
11/08/2024 22:37:05,13.3184547,3.125,1.51515007,7.634032,0,0,4.26543331,10.2598791,99.81416,1.65889478,1.730056,1.73766053,1.37626147,0.369235665,0.0187495314,55,3169.09961,3169.09961,3169.09961,3169.09961,2535.27979,2535.27979,6.8908577,75.79884,11.6296883,3.7131424,400,1600,0.001,4,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.719,0.341796875,0.439453125,81.36495
11/08/2024 22:37:06,5.396634,3.125,2.34375,2.38095522,0,0,2.20772624,5.93892241,99.81416,0.9905307,0.965837955,0.5452973,0.2857553,0.00622755336,0.0127699561,54.5,2969.47144,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2.806419,75.6977,11.61417,3.72866058,400,400,0.001,2,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.726,0.341796875,0.29296875,81.36495
11/08/2024 22:37:07,7.8125,0.78125,0,0,0,0,1.43229365,4.28680038,99.81416,0.716452241,0.17948103,0.06618099,0.00719825737,0.00790427,0.0251008011,53.875,1916.43188,1916.43188,2969.47144,2375.57715,2375.57715,2375.57715,1.00231767,75.54206,11.59029,3.75254059,400,1600,0.001,0,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.74600029,0.048828125,0.5859375,81.36495
11/08/2024 22:37:08,7.8125,0.78125,0,0,0,0,1.43229365,4.65907669,99.81416,0.7375218,0.368936419,0.03565429,0.004090475,0.004075212,0.0127470605,53.5,2375.57715,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,1.16302514,75.34574,11.5601692,3.78266144,400,1600,0.001,0,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.75800014,0.29296875,0.341796875,81.36495
11/08/2024 22:37:09,3.125,3.96825075,0,0,0,0,1.18220448,4.531588,99.81416,0.488548517,0.5356246,0.0663859248,0.00680848164,0.004066633,0.0143059641,53,1397.39832,2375.57715,2375.57715,2375.57715,2375.57715,2375.57715,1.11574006,75.3827057,11.5658417,3.776989,400,1600,0.001,0,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.75700021,0.341796875,0.29296875,81.36495
11/08/2024 22:37:10,6.25,3.076923,3.90625,0,0,0.78125,2.33573914,6.206645,99.81416,0.9385347,0.840991,0.7248581,0.233398467,0.004197162,0.0150838867,52.875,2969.47144,2969.47144,2375.57715,2375.57715,2375.57715,2375.57715,2.75706315,74.79129,11.4751015,3.86772919,400,1600,0.001,1,45,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.762,0.244140625,0.29296875,81.36495
