,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0,/hdd/2/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Used Space","Used Space"
10/09/2024 20:33:03,15.625,5.46875,10.15625,0,4.6875,3.125,6.510419,48,48,49,47,47,48,49,3914.17822,3914.17822,3914.17822,3914.17822,3914.17822,3914.17822,28.2640553,16.3430023,0,1.66941321,100.363548,27.1079788,8.64101,23.23526,42,607.5,405.000031,1215,10,14,0,0,6144,1175.96094,4968.039,19.13999,6.35800028,0.009765625,0.0029296875,28,18.34568,34.4554138,0.03377533
10/09/2024 20:33:04,3.90625,1.5625,0,0,12.5,12.5,5.078125,45,44,45,44,44,45,45,2107.634,2107.634,2107.634,2107.634,2207.99756,2207.99756,21.8300972,9.958331,0,1.51865935,100.363525,27.13581,8.649883,23.226387,42,607.5,405.000031,1215,10,15,0,0,6144,1173.33594,4970.664,19.0972652,6.55300045,0.0283203125,0.0087890625,28,18.34568,34.4554138,0.03377533
10/09/2024 20:33:05,4.6875,10.9375,4.6875,0,7.8125,6.25,5.729169,45,45,46,45,44,46,46,3914.17822,903.2719,903.2719,903.2719,903.2719,903.2719,23.24678,11.3843021,0,1.47703707,100.363541,26.9368744,8.586472,23.2897987,42,607.5,405.000031,1215,9,14,0,0,6144,1172.82813,4971.172,19.0889988,6.23300028,0.0087890625,0.001953125,28,18.34568,34.4554138,0.03377533
10/09/2024 20:33:06,4.6875,4.6875,1.5625,0.78125,13.28125,0,4.166669,44,42,43,42,42,43,44,3412.35986,3412.35986,903.2717,802.9082,802.9082,802.9082,16.4752254,4.827843,0,1.180096,100.363525,26.9017868,8.575287,23.3009834,42,607.5,405.000031,1215,0,13,0,0,6144,1173.71094,4970.289,19.1033688,4.76400042,0.0009765625,0,28,18.34568,34.4554138,0.03377533
10/09/2024 20:33:07,11.5384579,16.9230766,1.53846145,6.92307949,3.8461566,3.8461566,7.43589973,50,49,55,55,53,54,55,3914.17676,3914.17676,3914.17676,3914.17676,3914.17676,3914.17676,36.01755,23.9932766,0,2.0184567,100.3635,27.1276855,8.647293,23.2289772,41,607.5,405.000031,1215,15,18,0,0,6144,1186,4958,19.3033848,7.774,0.0185546875,0.0029296875,28,18.34568,34.4554138,0.03377533
10/09/2024 20:33:08,1.5625,17.96875,16.40625,3.90625,0,3.125,7.161456,45,45,46,45,45,45,46,3914.17847,3914.17847,3914.17847,3914.17847,3914.17847,3914.17847,27.5634556,15.6373749,0,1.647381,100.363548,27.1306152,8.648228,23.2280426,42,607.5,405.000031,1215,15,18,0,0,6144,1186.55078,4957.449,19.31235,6.538,0.009765625,0.001953125,28,18.34568,34.4554138,0.03377533
10/09/2024 20:33:09,2.34375,9.375,0,0.78125,13.28125,3.125,4.817706,44,43,43,43,42,43,44,903.2711,903.2711,903.2711,903.2711,903.2711,903.2711,16.5064545,4.78560829,0,1.24170625,100.363457,27.2459259,8.684986,23.1912842,42,607.5,405.000031,1215,1,13,0,0,6144,1186.86328,4957.13672,19.3174362,4.603,0.00390625,0,28,18.34568,34.4554138,0.03377533
10/09/2024 20:33:10,14.84375,7.8125,7.03125,3.125,18.75,8.59375,10.0260439,51,47,55,49,49,54,55,3914.18,3914.18,3914.18,3914.18,3914.18,3914.18,31.4967937,19.6325645,0,1.62622225,100.363594,27.4692841,8.756184,23.1200867,41,607.5,405.000031,1215,1,13,0,0,6144,1194.39453,4949.60547,19.4400158,5.06100035,0,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:11,0.78125,0,19.53125,4.6875,20.3125,10.15625,9.244794,47,47,51,47,47,48,51,3914.178,3914.178,3914.178,3914.178,3914.178,3914.178,30.1618462,18.1914978,0,1.72358477,100.363541,27.4411621,8.747219,23.1290512,42,607.5,405.000031,1215,9,15,0,0,6144,1194.32422,4949.676,19.4388714,6.36400032,0.01171875,0.001953125,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:12,10.15625,3.125,2.34375,3.125,0.78125,13.28125,5.46875,46,47,48,46,46,46,48,3914.17749,3914.17749,3914.17749,3914.17749,3914.17749,3914.17749,25.2163372,13.4562826,0,1.19279087,100.363525,27.4376831,8.746109,23.1301613,41,607.5,405.000031,1215,0,12,0,0,6144,1194.32422,4949.676,19.4388714,4.418,0.001953125,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:13,12.5,1.5625,1.5625,1.5625,3.125,8.59375,4.817706,47,47,47,46,46,46,48,3914.17773,3914.17773,3914.17773,3914.17773,3914.17773,3914.17773,22.80851,11.070982,0,1.20309067,100.363533,27.343605,8.716122,23.1601486,42,607.5,405.000031,1215,1,12,0,0,6144,1189.51172,4954.48828,19.3605423,4.419,0,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:14,15.625,5.46875,5.46875,0,0,15.625,7.03125,48,49,49,47,47,47,49,3914.17725,3914.17725,3914.17725,3914.17725,3914.17725,3914.17725,27.7223511,15.8890514,0,1.38688254,100.363518,27.1547165,8.65591049,23.22036,42,607.5,405.000031,1215,0,13,0,0,6144,1189.51172,4954.48828,19.3605423,4.74500036,0,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:15,4.615384,6.92307949,5.384612,1.53846145,2.30768919,3.076923,3.97436023,45,44,46,44,43,45,46,903.2712,903.2712,903.2712,903.2712,903.2712,903.2712,17.2534752,5.563546,0,1.20141268,100.363464,27.2543182,8.68766,23.18861,41,607.5,405.000031,1215,1,12,0,0,6144,1192.08984,4951.91,19.402504,4.92400026,0,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:16,7.728362,4.615384,5.384612,1.53846145,0.7692337,3.8461566,3.98037434,43,43,43,42,42,43,44,903.271667,802.908142,1605.81628,2007.27039,2408.72461,2810.17871,17.0954227,5.427176,0,1.11655045,100.363518,27.25573,8.68811,23.18816,41,607.5,405.000031,1215,0,13,0,0,6144,1192.08984,4951.91,19.402504,5.07400036,0,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:17,0.78125,2.34375,2.36855149,0,2.34375,3.90625,1.9572556,44,44,52,45,46,45,52,3914.18,3914.18,4014.5437,4014.5437,4014.5437,3914.18,16.451725,4.80363131,0,1.19575453,100.363594,27.1685715,8.660328,23.2159424,41,607.5,405.000031,1215,0,13,0,0,6144,1192.18359,4951.81641,19.40403,4.75700045,0,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:18,1.5625,0,2.30768919,0.78125,2.34375,0.78125,1.2960732,44,43,44,43,43,43,44,3914.178,3914.178,3914.178,3914.178,3914.178,3914.178,13.3113966,1.79155254,0,1.03440428,100.363541,27.1683655,8.660263,23.2160072,41,607.5,405.000031,1215,1,12,0,0,6144,1192.18359,4951.81641,19.40403,4.58200026,0,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:19,2.34375,2.34375,1.5625,4.6875,2.34375,5.46875,3.125,42,42,43,42,42,42,43,802.907532,802.907532,802.907532,3914.17432,3914.17432,3914.17432,18.03261,6.42435932,0,1.14987183,100.363441,27.1985245,8.669876,23.2063942,41,607.5,405.000031,1215,0,13,0,0,6144,1193.80859,4950.19141,19.43048,6.683,0,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:20,0.78125,3.90625,2.34375,3.125,2.34375,0,2.08333135,47,49,48,46,46,46,49,3914.18115,3914.18115,3914.18115,3914.18115,3914.18115,3914.18115,20.9532318,10.890605,0.131814212,1.36344934,100.363617,27.27507,8.694275,23.1819954,41,1404.50012,4006.80029,2809.00024,1,1,0,0,6144,1193.96484,4950.035,19.4330215,25.3730011,0,0.0009765625,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:21,2.30768919,3.076923,3.076923,1.53846145,0.7692337,3.076923,2.30769515,45,44,45,44,43,45,45,3914.176,3914.176,3914.176,3613.08545,3311.995,2408.72363,12.4768991,8.228455,0,1.35935163,100.363487,27.10228,8.63919449,23.2370758,42,1404.50012,4006.80029,2809.00024,0,1,0,0,6144,1186.89453,4957.10547,19.3179455,24.7920017,0,0.0009765625,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:22,6.92307949,2.30768919,2.30768919,3.8461566,2.30768919,5.384612,3.84615064,45,44,46,44,44,45,47,3914.17871,3914.17871,3914.17871,3914.17871,3914.17871,3914.17871,14.6514883,10.4033442,0,1.34519863,100.363556,27.1685486,8.66032,23.21595,42,1404.50012,4006.80029,2809.00024,0,1,0,0,6144,1187.39453,4956.60547,19.3260822,25.065,0,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:23,5.46875,2.34375,1.5625,1.5625,0.78125,5.46875,2.86458135,47,47,48,46,46,46,48,3914.17749,3914.17749,3914.17749,3914.17749,3914.17749,3914.17749,12.5597134,8.323644,0,1.2952702,100.363525,27.1566849,8.65654,23.21973,42,898.500061,4006.80029,1797.00012,0,1,0,0,6144,1187.39453,4956.60547,19.3260822,22.392,0,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:24,4.6875,14.0625,7.03125,3.125,11.71875,3.125,7.291669,44,44,45,43,44,44,45,3914.17773,3914.17773,3914.17773,3914.17773,3914.17773,3914.17773,18.0929985,12.2766142,0,1.62542772,100.363533,27.3065872,8.704323,23.1719475,42,797.000061,810.000061,1594.00012,7,7,0,0,6144,1187.76953,4956.23047,19.3321857,10.1640005,0.0107421875,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:25,4.615384,2.30768919,3.8461566,0,1.53846145,3.8461566,2.692312,43,42,43,42,42,42,44,903.2712,802.9077,802.9077,3914.175,3914.175,903.2712,9.017837,2.43055272,0,1.11363983,100.363464,27.3065262,8.704304,23.1719666,42,797.000061,810.000061,1594.00012,0,6,0,0,6144,1187.457,4956.543,19.3271,8.069,0,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:26,9.160841,1.53846145,1.53846145,0.7692337,0.7692337,0,2.29603648,43,43,43,42,42,43,43,903.271667,903.271667,903.271667,903.271667,903.271667,903.271667,12.5886917,5.873125,0,1.25102448,100.363518,27.3674316,8.723717,23.1525536,42,607.5,405.000031,1215,0,10,0,0,6144,1185.832,4958.168,19.3006516,5.9090004,0,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:27,10.15625,0.78125,7.03125,0.78125,2.34375,2.34375,3.90625,45,45,47,44,44,45,47,3914.18018,3914.18018,3914.18018,903.272339,903.272339,1304.72668,18.907938,7.204553,0,1.21716845,100.363594,27.3684616,8.724045,23.1522255,42,607.5,405.000031,1215,7,16,0,0,6144,1185.832,4958.168,19.3006516,6.392,0.0126953125,0.001953125,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:28,0,1.5625,4.6875,4.6875,13.28125,0,4.036456,45,51,44,44,43,44,51,3914.17773,3914.17773,3914.17773,3010.906,903.2718,802.908264,20.6488857,8.886211,0,1.34578156,100.363533,27.13247,8.648819,23.2274513,41,607.5,405.000031,1215,0,13,0,0,6144,1197.01953,4946.98047,19.48274,5.09,0,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:29,7.8125,7.03125,4.6875,0,1.5625,3.90625,4.166669,46,47,47,46,45,46,47,3914.17773,3914.17773,3914.17773,3914.17773,3914.17773,3914.17773,22.2764645,10.5496731,0,1.3534019,100.363533,26.96225,8.594559,23.2817116,41,607.5,405.000031,1215,3,14,0,0,6144,1204.74609,4939.254,19.6084976,5.07,0,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:30,1.5625,4.6875,10.9375,2.34375,0.78125,20.3125,6.770831,46,46,47,46,45,46,47,3914.17749,3914.17749,3914.17749,3914.17749,3914.17749,3914.17749,25.7944183,13.884511,0,1.5861187,100.363525,26.929657,8.584171,23.292099,41,607.5,405.000031,1215,14,17,0,0,6144,1209.55859,4934.44141,19.6868267,6.196,0.0078125,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:31,4.6875,7.03125,11.71875,7.03125,5.46875,4.6875,6.770831,44,44,45,43,43,44,45,2107.63379,2107.63379,2509.088,2509.088,2509.088,2509.088,25.3513241,13.4512548,0,1.59986949,100.363518,26.9389114,8.58712,23.28915,41,607.5,405.000031,1215,13,17,0,0,6144,1210.55859,4933.44141,19.7031021,6.71600056,0.01171875,0.001953125,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:32,0.78125,2.34375,21.09375,0,1.5625,0,4.296875,45,44,46,44,52,45,52,3914.17773,3914.17773,3914.17773,3914.17773,3914.17773,3914.17773,18.10762,6.393702,0,1.32585585,100.363533,26.91677,8.580063,23.2962074,41,607.5,405.000031,1215,9,17,0,0,6144,1210.15234,4933.84766,19.69649,5.21800041,0.07714844,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:33,1.5625,7.8125,9.375,1.5625,31.25,3.125,9.114581,50,49,53,49,50,50,53,3914.17773,3914.17773,3914.17773,3914.17773,3914.17773,3914.17773,38.5953522,26.5237942,0,2.089592,100.363533,27.2165375,8.675617,23.2006531,41,607.5,405.000031,1215,3,13,0,0,6144,1217.42578,4926.574,19.8148727,6.01600027,0.0126953125,0.001953125,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:34,1.5625,37.5,14.0625,21.875,1.5625,4.6875,13.5416689,47,48,58,46,48,46,58,3914.17725,3914.17725,3914.17725,3914.17725,3914.17725,3914.17725,30.8394928,18.9335232,0,1.55844784,100.363518,27.2252655,8.678398,23.1978722,41,607.5,405.000031,1215,0,13,0,0,6144,1217.67578,4926.324,19.8189411,6.65800047,0.0126953125,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:35,4.6875,25,9.375,1.5625,26.5625,4.6875,11.9791689,45,44,45,44,44,45,45,3914.17773,3914.17773,3914.17773,3914.17773,3914.17773,3914.17773,30.12396,18.19041,0,1.61359787,100.363533,27.1504669,8.654556,23.221714,41,607.5,405.000031,1215,15,18,0,0,6144,1211.17578,4932.824,19.7131481,6.214,0.0126953125,0.0029296875,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:36,7.69230747,0.7692337,7.69230747,0.7692337,4.615384,0.7692337,3.717953,43,42,46,42,42,43,46,3914.17456,3914.17456,3914.17456,3914.17456,3914.17456,3613.08423,16.35239,4.67721,0,1.2110126,100.363449,27.1420441,8.651871,23.2244,41,607.5,405.000031,1215,5,15,0,0,6144,1211.30078,4932.699,19.7151814,4.75800037,0,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:37,3.90625,7.03125,6.349206,3.16220522,3.125,8.59375,5.361271,51,47,56,49,47,47,56,3914.18115,3914.18115,3914.18115,3914.18115,3914.18115,3914.18115,25.8019257,13.9864273,0,1.5231986,100.363617,27.3058853,8.704098,23.1721725,41,607.5,405.000031,1215,1,13,0,0,6144,1219.76953,4924.23047,19.85302,4.906,0,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:38,0,26.5625,3.8461566,1.53846145,10.15625,0.78125,7.147437,44,43,45,43,43,44,45,3914.17725,3914.17725,3914.17725,3914.17725,3914.17725,3914.17725,24.95631,13.0950022,0,1.57739079,100.363518,27.3868561,8.729908,23.1463623,41,607.5,405.000031,1215,9,14,0,0,6144,1219.76953,4924.23047,19.85302,6.05900049,0.0107421875,0.001953125,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:39,1.53846145,0,1.53846145,0.7692337,10.76923,6.92307949,3.58974338,44,42,44,42,42,44,44,2408.72363,1806.54285,903.2714,903.2714,903.2714,903.2714,19.1039467,7.432856,0,1.15291679,100.363487,27.42585,8.742336,23.133934,41,607.5,405.000031,1215,0,12,0,0,6144,1218.01172,4925.98828,19.82441,4.602,0,0,28,18.3456879,34.45585,0.03377533
10/09/2024 20:33:40,3.96825075,0.78125,3.90625,3.90625,0.78125,1.5625,2.48429179,53,45,46,46,44,45,53,3914.17871,3914.17871,3914.17871,3914.17871,3914.17871,3914.17871,18.57188,6.9761095,0,1.05008531,100.363556,27.3790741,8.727428,23.1488419,41,607.5,405.000031,1215,0,13,0,0,6144,1218.01172,4925.98828,19.82441,5.06600046,0,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:41,3.076923,2.34375,2.34375,0.78125,0.78125,3.90625,2.20553279,42,42,43,42,42,42,43,1003.63477,1003.63477,1003.63477,1003.63477,1003.63477,1003.63477,15.4900227,3.891439,0,1.05901921,100.363472,27.34739,8.717327,23.1589432,41,607.5,405.000031,1215,0,12,0,0,6144,1217.76172,4926.23828,19.8203411,4.762,0,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:42,1.5625,0.78125,1.5625,0.78125,0,0,0.78125,42,42,42,41,41,42,43,802.908264,802.908264,802.908264,802.908264,802.908264,903.2718,15.6214914,4.05684042,0,0.9720389,100.363533,27.3350983,8.713409,23.16286,41,607.5,405.000031,1215,0,12,0,0,6144,1217.26172,4926.73828,19.8122025,4.43500042,0,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:43,3.125,7.03125,23.4375,11.71875,3.125,1.5625,8.333331,47,48,49,58,47,48,58,3914.18018,3914.18018,3914.18018,3914.18018,3914.18018,3914.18018,29.5032024,17.656847,0,1.46407771,100.363594,27.4390259,8.74654,23.12973,41,607.5,405.000031,1215,1,13,0,0,6144,1206.13672,4937.86328,19.6311321,4.73300028,0,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:44,0,0,30.76923,0,13.8461533,3.8461566,8.076924,46,45,46,45,46,50,50,3914.177,3914.177,3914.177,3914.177,3914.177,3914.177,29.7461586,17.847086,0,1.552343,100.363518,27.41317,8.73829651,23.1379738,41,607.5,405.000031,1215,11,15,0,0,6144,1207.63672,4936.36328,19.6555462,6.85700035,0.015625,0.001953125,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:45,3.8461566,3.8461566,2.30768919,0.7692337,7.69230747,3.076923,3.58974934,42,42,42,41,41,43,43,903.2712,2509.08667,3713.44824,3914.17529,3914.17529,3914.17529,17.4074478,5.73332739,0,1.18841207,100.363464,27.3874664,8.730103,23.1461678,41,607.5,405.000031,1215,0,13,0,0,6144,1208.07422,4935.926,19.6626663,5.078,0,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:46,12.5,0.78125,1.5625,0,0.78125,0.78125,2.734375,44,43,43,43,43,44,45,4014.5437,3914.18018,3914.18018,3010.908,3914.18018,3010.908,23.0096531,11.2731752,0,1.25242376,100.363594,27.3952942,8.732597,23.1436729,41,607.5,405.000031,1215,0,13,0,0,6144,1208.07422,4935.926,19.6626663,4.92300034,0,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:47,5.46875,16.40625,2.34375,1.5625,9.375,7.03125,7.03125,44,43,44,43,42,43,44,3914.17725,3914.17725,3914.17725,3914.17725,3914.17725,3914.17725,24.3221226,12.4740229,0,1.55547035,100.363525,27.4328766,8.744579,23.131691,41,607.5,405.000031,1215,8,14,0,0,6144,1207.07422,4936.926,19.64639,7.03600025,0.0107421875,0.001953125,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:48,8.59375,3.90625,1.5625,3.90625,12.5,4.6875,5.859375,48,47,48,54,46,47,54,3914.17725,1204.36218,3914.17725,802.908142,3914.17725,3914.17725,22.0210667,10.25229,0,1.30939,100.363518,27.4358521,8.745525,23.1307449,40,607.5,405.000031,1215,0,13,0,0,6144,1207.07422,4936.926,19.64639,5.04000044,0.0185546875,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:49,8.59375,3.125,0,1.5625,0.78125,0,2.34375,44,43,44,43,43,43,44,3914.17822,3914.17822,3914.17822,3914.17822,3914.17822,3914.17822,18.321722,6.63039827,0,1.16003442,100.363541,27.4397278,8.746761,23.129509,40,607.5,405.000031,1215,0,13,0,0,6144,1207.07422,4936.926,19.64639,6.00800037,0.015625,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:50,10.15625,1.5625,3.125,0.793647766,1.5504837,7.8125,4.166728,44,43,44,42,42,43,44,802.907959,903.2714,903.2714,903.2714,1304.72546,3914.17627,24.9587822,13.110425,0,1.49280918,100.363495,27.2460861,8.685036,23.1912346,40,607.5,405.000031,1215,2,13,0,0,6144,1208.88672,4935.11328,19.67589,4.42900038,0.0166015625,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:51,2.34375,1.5625,5.46875,0.757575035,3.125,9.375,3.77209783,45,44,46,44,44,46,47,3914.17871,3914.17871,3914.17871,3914.17871,3914.17871,3914.17871,24.5876255,12.77422,0,1.44115949,100.363556,27.2473068,8.685425,23.1908455,40,607.5,405.000031,1215,0,12,0,0,6144,1208.76172,4935.23828,19.6738567,6.54000044,0.0048828125,0.0009765625,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:52,2.30768919,0,0,6.153846,3.076923,0.7692337,2.051282,45,43,44,43,45,43,45,3914.17773,3914.17773,3914.17773,3914.17773,3914.17773,3613.08716,17.9717617,6.333262,0,1.10355985,100.363533,27.25319,8.687302,23.1889687,40,607.5,405.000031,1215,2,13,0,0,6144,1208.57422,4935.426,19.670805,4.918,0,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:53,2.34375,0,0.78125,0,1.5625,3.125,1.30208135,44,44,43,44,48,44,48,3914.17749,3914.17749,3914.17749,3914.17749,3914.17749,3914.17749,15.0492725,3.4756465,0,1.0856123,100.363525,27.252533,8.687092,23.1891785,40,607.5,405.000031,1215,14,22,0,0,6144,1210.13672,4933.86328,19.6962357,7.17700052,0.01953125,0.005859375,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:54,3.125,0,0.78125,4.6875,0,0.78125,1.5625,42,41,46,40,41,41,46,3914.17749,3914.17749,3914.17749,3713.45044,3111.26929,2810.17871,16.1078014,4.48652363,0,1.13961649,100.363525,27.2425919,8.683922,23.1923485,40,607.5,405.000031,1215,0,13,0,0,6144,1209.57422,4934.426,19.68708,5.091,0,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:55,0.78125,0,1.5625,0,9.375,0,1.953125,42,41,43,41,41,42,43,3713.4502,3412.35962,903.271667,802.908142,802.908142,802.908142,16.4641037,4.89970255,0,0.9970069,100.363518,27.2570572,8.688534,23.1877365,40,607.5,405.000031,1215,0,13,0,0,6144,1207.57422,4936.426,19.6545277,5.418,0,0.0029296875,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:56,78.74504,78.74504,79.36508,79.36508,78.90625,79.36508,79.08193,59,56,62,58,58,58,62,3613.0874,3512.72388,3311.99658,3512.72388,3211.633,3512.72388,50.0402069,37.6514778,0,2.708717,100.363533,31.9796448,10.19392,21.68235,40,607.5,405.000031,1215,0,13,0,0,6144,1207.57422,4936.426,19.6545277,5.03,0.0126953125,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:57,100,100,100,100,100,100,100,59,57,62,59,59,59,62,3713.45044,3914.17749,3713.45044,3713.45044,3914.17749,3713.45044,55.93589,43.35218,0,3.059133,100.363525,31.6963425,10.103611,21.77266,40,607.5,405.000031,1215,1,13,0,0,6144,1203.51172,4940.48828,19.5884075,5.02900028,0.0029296875,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:58,100,100,100,100,100,100,100,59,58,63,60,60,59,63,3512.72314,3813.81372,3813.81372,3412.35962,3813.81372,3914.17725,55.93292,43.4102325,0,2.93457222,100.363518,31.6863861,10.1004372,21.7758331,40,607.5,405.000031,1215,1,13,0,0,6144,1202.76172,4941.23828,19.5762,5.18700027,0,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:33:59,100,100,100,100,100,100,100,59,58,63,60,60,60,63,3613.08643,3914.177,3713.45,3613.08643,3713.45,3713.45,55.95093,43.4137268,0,2.92205787,100.36351,31.7212143,10.1115379,21.7647324,40,607.5,405.000031,1215,1,13,0,0,6144,1202.32422,4941.676,19.5690784,4.7050004,0,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:34:00,100,100,100,100,100,100,100,60,59,62,60,59,60,62,3613.0874,3412.36035,3512.72388,3512.72388,3311.99683,3512.72388,55.9292679,43.3619,0,3.04906964,100.363541,31.7398071,10.117466,21.7588043,40,607.5,405.000031,1215,14,23,0,0,6144,1202.76172,4941.23828,19.5762,5.35100031,0,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:34:01,100,100,100,100,100,100,100,61,59,64,61,62,61,64,3713.45068,3613.08716,3914.17773,3914.17773,3914.17773,3914.17773,55.7667542,43.1995621,0,2.95809031,100.363533,27.023735,8.614159,23.2621117,41,607.5,405.000031,1215,2,14,0,0,6144,1200.38672,4943.61328,19.5375443,5.846,0.001953125,0.001953125,28,18.3456879,34.45597,0.03377533
10/09/2024 20:34:02,4.56876755,5.30302525,3.8461566,5.33799553,10.7226133,9.090912,6.478238,45,45,45,44,44,45,46,1003.63538,1003.63538,903.2718,903.2718,903.2718,903.2718,19.2444172,7.4824214,0,1.20648944,100.363533,27.09613,8.637234,23.2390366,41,607.5,405.000031,1215,3,13,0,0,6144,1200.88672,4943.11328,19.5456829,5.09,0,0,28,18.3456879,34.45597,0.03377533
10/09/2024 20:34:03,3.8461566,4.615384,0.7692337,0.7692337,0,2.30768919,2.051288,48,47,49,47,51,49,51,3914.17749,3914.17749,3914.17749,3914.17749,3914.17749,3914.17749,18.7653675,7.11390257,0,1.20948315,100.363525,27.0772018,8.631203,23.2450676,41,607.5,405.000031,1215,6,14,0,0,6144,1200.88672,4943.11328,19.5456829,5.23200035,0.01953125,0.0048828125,28,18.3456879,34.45597,0.03377533
10/09/2024 20:34:04,7.69230747,6.165862,6.153846,3.834498,13.0769253,3.88221145,6.80094337,47,47,48,47,46,47,48,903.2717,903.2717,1706.17993,3914.17749,3914.17749,3914.17749,25.7306557,13.8804741,0,1.51344359,100.363525,27.1653061,8.6592865,23.2169838,41,607.5,405.000031,1215,9,14,0,0,6144,1209.19922,4934.801,19.6809769,6.20000029,0.01171875,0.0029296875,28,18.3456879,34.45597,0.03377533
