,/amdcpu/0/load/1,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/0,/amdcpu/0/power/0,/amdcpu/0/clock/0,/amdcpu/0/power/2,/amdcpu/0/power/3,/amdcpu/0/power/4,/amdcpu/0/power/5,/amdcpu/0/power/6,/amdcpu/0/power/7,/amdcpu/0/temperature/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/power/1,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/load/0
10/30/2024 22:09:48,10.15625,1.51515007,1.5625,0,0,0,2.205652,6.974125,99.81772,1.50604022,1.44482064,0.7310808,0.00304127927,0.00367991137,0.0106894216,57.125,3244.076,3244.076,2595.26074,2595.26074,2595.26074,2595.26074,3.6993525,73.61458,11.2945595,4.048271,400,1600,0.001,4,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.62100029,0.29296875,1.5625,73.47711
10/30/2024 22:09:49,10.15625,3.125,1.51515007,0,0,0,2.46606469,7.2889843,99.81772,1.5198369,1.56343758,0.8739387,0.00316234864,0.002997308,0.009680081,57.25,2395.62524,2395.62524,2395.62524,1916.50024,1916.50024,1916.50024,3.97305274,73.5843658,11.2899246,4.052906,400,1600,0.001,4,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.62800026,0.341796875,0.341796875,73.47711
10/30/2024 22:09:50,7.03125,3.90625,4.6875,12.3076916,0,0,4.655451,12.0786266,99.81772,1.71600258,1.67603385,1.45537281,1.40055513,1.159941,0.6924142,58.125,3244.076,3244.076,3244.076,3244.076,2595.26074,2595.26074,8.10032,73.63541,11.2977562,4.04507446,400,1600,0.001,8,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.61600018,0.29296875,0.048828125,73.47711
10/30/2024 22:09:51,0.78125,9.375,5.46875,0,0,0,2.60416865,7.424685,99.81772,1.26297736,1.30981231,0.991571844,0.4535699,0.005199761,0.00773943,58.125,3244.076,3244.076,3244.076,2595.26074,2595.26074,2595.26074,4.030871,73.61636,11.2948341,4.04799652,400,1600,0.001,5,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.57000017,0.341796875,0.048828125,73.47711
10/30/2024 22:09:52,8.59375,3.90625,0,0,0,0,2.08333135,6.795398,99.81772,1.37163293,1.338316,0.696647167,0.00410924666,0.004368939,0.00597292,57.75,3244.076,3244.076,3244.076,2595.26074,2595.26074,2595.26074,3.42104721,73.6469,11.2995186,4.043312,400,1600,,3,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.54300022,0.29296875,0.048828125,73.47711
10/30/2024 22:09:53,4.6875,0,0,0,0,0,0.78125,5.244653,99.81772,0.678213954,0.5143047,0.39837712,0.00559427775,0.00630124658,0.00620903354,57.375,2969.57715,2375.66162,2375.66162,2375.66162,2375.66162,2375.66162,1.60900044,73.6170349,11.2949371,4.04789352,400,1600,0.001,1,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.532,0.341796875,0.341796875,73.47711
10/30/2024 22:09:54,3.125,2.34375,0,0,0,0,0.911456347,4.51305056,99.81772,0.5148016,0.3120258,0.00491018966,0.004727201,0.00521517033,0.0114672752,56.875,2395.62524,1916.50024,1916.50024,1916.50024,1916.50024,1916.50024,0.8531472,73.6087,11.2936592,4.04917145,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.55300021,0.341796875,0.390625,73.47711
10/30/2024 22:09:55,1.5625,0.78125,0,0,0,0,0.390625,4.1551733,99.81772,0.403093457,0.19584626,0.00295669027,0.00297200982,0.0030607963,0.008967119,56.375,2395.62524,1916.50024,1916.50024,1916.50024,1916.50024,1916.50024,0.616896331,73.53641,11.2825661,4.06026459,400,400,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.57300019,0.341796875,0.341796875,73.47711
10/30/2024 22:09:56,7.03125,0.7692337,0,0,0,0,1.30007863,4.038199,99.81772,0.416542083,0.1891674,0.00296916417,0.00308740139,0.00315081235,0.0100996858,55.875,2395.62524,1916.50024,1916.50024,1916.50024,1916.50024,1916.50024,0.62501657,73.45038,11.2693672,4.07346344,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.57400012,0.341796875,0.341796875,73.47711
10/30/2024 22:09:57,7.8125,3.8461566,0,0,0,0.78125,2.07331777,5.01252747,99.81772,0.8370331,0.6834722,0.003779725,0.00352228968,0.00371763669,0.00922722,55.875,3244.076,3244.076,2595.26074,2595.26074,2595.26074,2595.26074,1.54075229,73.44988,11.2692909,4.07353973,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.60300016,0.048828125,0.5859375,73.47711
10/30/2024 22:09:58,6.25,5.46875,0,0,0,0,1.953125,5.008105,99.81772,0.8650657,0.827127755,0.00296954415,0.00292362343,0.00315640052,0.009040176,56,3244.076,3244.076,2595.26074,2595.26074,2595.26074,2595.26074,1.71028316,72.7060242,11.1551628,4.187668,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.61600018,0.048828125,0.5859375,73.47711
10/30/2024 22:09:59,6.25,5.46875,7.575756,0,0,0,3.215748,5.33917475,99.81772,0.8402602,0.8805699,0.7079352,0.00293343328,0.00308621628,0.009548936,56.25,3244.076,3244.076,3244.076,2595.26074,2595.26074,2595.26074,2.444334,72.28174,11.090065,4.25276566,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.59700012,0.390625,0.29296875,73.47711
10/30/2024 22:10:00,0.78125,6.25,5.46875,0,0,0,2.08333135,5.43681431,99.81772,0.811600447,1.0390178,0.642540455,0.00313553168,0.003881362,0.0103502991,56.5,1397.448,1397.448,1397.448,2375.66162,2375.66162,2375.66162,2.510526,72.24154,11.0838966,4.258934,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.5860002,0.29296875,0.29296875,73.47711
10/30/2024 22:10:01,4.6875,6.25,5.64516163,0,0,0,2.763778,4.8629117,99.81772,0.6390529,0.8904727,0.3685962,0.0033087628,0.00346265873,0.00912603,56.375,3244.076,3244.076,2595.26074,2595.26074,2595.26074,2595.26074,1.91401935,72.22898,11.08197,4.26086044,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.57200027,0.29296875,0.048828125,73.47711
10/30/2024 22:10:02,3.125,12.5,0,0,0,0,2.60416865,5.41692829,99.81772,0.7398525,1.6250695,0.00259018783,0.00256006932,0.00271066162,0.00900542,56.5,1397.448,1676.93762,2375.66162,2375.66162,2375.66162,2375.66162,2.38178825,72.24206,11.0839767,4.258854,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.584,0.29296875,0.341796875,73.47711
10/30/2024 22:10:03,3.90625,3.125,0,0,0,0,1.171875,4.245181,99.81772,0.4917509,0.450357825,0.00587601168,0.002904485,0.00299620559,0.008208992,56.125,1916.50024,2395.62524,1916.50024,1916.50024,1916.50024,1916.50024,0.9620944,72.27008,11.0882759,4.25455475,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.604,0.341796875,0.048828125,73.47711
10/30/2024 22:10:04,2.34375,2.38095522,0,0,0,0,0.7874489,4.395769,99.81772,0.474434823,0.55383414,0.00387094123,0.00221200171,0.00292899553,0.009183621,55.875,1397.448,1397.448,1397.448,2375.66162,2375.66162,2969.57715,1.04646456,72.01076,11.0484886,4.294342,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.59300017,0.048828125,0.244140625,73.47711
10/30/2024 22:10:05,1.5625,0.7692337,0,0,0,0,0.388622284,3.9489975,99.81772,0.3285428,0.171199948,0.00370771345,0.00318814558,0.00303534837,0.0086018,55.375,2969.57715,2375.66162,2375.66162,2375.66162,2375.66162,2375.66162,0.518275738,72.0074,11.0479736,4.294857,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.56200027,1.26953125,0.244140625,73.47711
10/30/2024 22:10:06,3.125,0,0,0,0,0.793647766,0.653106,3.94245863,99.81772,0.405045658,0.122955911,0.00315707852,0.00242205383,0.00329279969,0.0123914117,55,2395.62524,1916.50024,1916.50024,1916.50024,1916.50024,1916.50024,0.549264848,71.5576553,10.97897,4.363861,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.53900027,0.29296875,0.5371094,73.47711
10/30/2024 22:10:07,0.78125,0.78125,0,0,0,0,0.260418653,4.04594755,99.81772,0.4289609,0.114085667,0.00289673614,0.00282050623,0.00303378445,0.009467237,54.75,2395.62524,1916.50024,1916.50024,1916.50024,1916.50024,1916.50024,0.561264753,71.58908,10.9837914,4.35903931,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.52600026,0.341796875,0.5859375,73.47711
10/30/2024 22:10:08,15.625,5.46875,2.34375,0,0,0,3.90625,6.7796545,99.81772,1.33956409,1.44776356,0.809374452,0.00325920526,0.003447354,0.0100087672,55.75,2969.57715,2375.66162,2375.66162,2375.66162,2375.66162,2375.66162,3.61341739,71.67717,10.9973068,4.345524,400,1600,0.001,3,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.532,0.5859375,0.390625,73.47711
10/30/2024 22:10:09,7.03125,0.757575035,0,0,0,0,1.29814148,4.62947369,99.81772,0.6672612,0.4166607,0.00291360449,0.00302038575,0.00320023973,0.008481494,55.375,2969.57715,2969.57715,2375.66162,2375.66162,2375.66162,2375.66162,1.1015377,71.68162,10.99799,4.344841,400,1600,0.001,2,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.54400015,0.29296875,0.7324219,73.4761658
10/30/2024 22:10:10,17.96875,5.46875,3.03030014,1.5625,0,0,4.67171669,8.22247,99.81772,1.38553727,1.53428471,1.15493226,0.5174957,0.00523863267,0.0129514886,56.5,3244.076,3244.076,3244.076,2595.26074,2595.26074,2595.26074,4.61044,71.85293,11.0242729,4.31855774,400,1600,0.001,5,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.54400015,0.341796875,0.390625,73.4761658
10/30/2024 22:10:11,14.0625,7.03125,0,0,0,0,3.515625,6.16333151,99.81772,1.53194857,1.48726559,0.573508143,0.005657424,0.006066943,0.00747750746,56.25,3244.076,3244.076,2595.26074,2595.26074,2595.26074,2595.26074,3.61192441,71.85822,11.0250854,4.317745,400,1600,0.001,3,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.5400002,0.390625,0.439453125,73.4761658
10/30/2024 22:10:12,4.6875,0,0,0,0,0,0.78125,4.26450348,99.81772,0.392337441,0.331737816,0.09368316,0.008220567,0.004324202,0.006127226,55.875,2395.62524,2395.62524,1916.50024,1916.50024,1916.50024,1916.50024,0.83643043,71.83306,11.021225,4.32160568,400,1600,0.001,1,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.55600023,0.390625,0.341796875,73.4761658
10/30/2024 22:10:13,3.90625,3.90625,0,0,0,0,1.30208135,4.73145533,99.81772,0.458283454,0.488509357,0.09404295,0.00516010635,0.00523141632,0.0132621,55.5,1916.50024,1916.50024,2969.57715,2375.66162,2375.66162,2375.66162,1.06448936,71.66417,10.9953117,4.347519,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.568,0.048828125,0.5859375,73.4761658
10/30/2024 22:10:14,12.5,5.46875,0,0,0,0,2.99479365,5.90095234,99.81772,1.28729665,1.18892479,0.0189106166,0.003937027,0.00430756947,0.0103412215,55.375,3244.076,3244.076,2595.26074,2595.26074,2595.26074,2595.26074,2.513718,71.65447,10.993824,4.34900665,400,1600,0.001,3,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.581,0.048828125,0.6347656,73.4761658
10/30/2024 22:10:15,8.59375,7.03125,0,0,0,0,2.60416865,6.109655,99.81772,1.01286268,1.05307984,0.653762043,0.00440007448,0.00441535236,0.005723382,55.125,3244.076,3244.076,2595.26074,2595.26074,2595.26074,2595.26074,2.73424339,71.66581,10.9955635,4.347267,400,1600,0.001,4,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.565,0.048828125,0.8300781,73.4761658
10/30/2024 22:10:16,16.40625,10.1081734,1.58730149,0,0,0,4.6836195,6.04915142,99.81772,1.18937266,1.08060777,0.210396111,0.00285660871,0.00314685237,0.00498509267,55.375,2969.57715,2969.57715,2375.66162,2375.66162,2375.66162,2375.66162,2.491365,71.62329,10.98904,4.35379028,1800,1600,0.001,5,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.565,0.048828125,0.29296875,73.4761658
10/30/2024 22:10:17,4.6875,0,0,0,0,0,0.78125,4.1404233,99.81772,0.4603344,0.166285962,0.00463948445,0.00265932735,0.00299174339,0.008582375,55,2395.62524,1916.50024,1916.50024,1916.50024,1916.50024,1916.50024,0.645493269,71.62688,10.98959,4.353241,400,1600,0.001,2,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.59900022,0.048828125,0.244140625,73.4761658
10/30/2024 22:10:18,2.34375,1.53846145,0,0,0,0,0.6470382,4.09182,99.81772,0.3922227,0.169456139,0.00552759133,0.00507035526,0.00349732325,0.009606184,54.625,2969.57715,2969.57715,2375.66162,2375.66162,2375.66162,2375.66162,0.585380256,71.54055,10.9763451,4.3664856,400,1600,0.001,1,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.62200022,0.048828125,0.341796875,73.4761658
10/30/2024 22:10:19,0.78125,0,0,0,0,0,0.130206347,3.97833443,99.81772,0.412486643,0.123033069,0.002814982,0.00331652118,0.00293443352,0.0102093834,54.25,1397.448,2375.66162,2375.66162,2375.66162,2375.66162,2375.66162,0.5547951,71.52483,10.9739342,4.36889648,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.62500024,0.09765625,0.048828125,73.4761658
10/30/2024 22:10:20,0.78125,0.78125,0,0,0,0,0.260418653,4.16436768,99.81772,0.353336066,0.3307356,0.00333158183,0.00295391725,0.003182313,0.008450639,54,1397.448,1397.448,2375.66162,2375.66162,2375.66162,2375.66162,0.7019901,71.49519,10.9693871,4.3734436,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.63900018,0.09765625,0.048828125,73.4761658
10/30/2024 22:10:21,5.46875,1.5625,0,0,0,0,1.171875,4.90272665,99.81772,0.584228039,0.4101371,0.00291520939,0.006150852,0.003052532,0.009356011,53.875,2395.62524,2395.62524,1916.50024,1916.50024,1916.50024,1916.50024,1.0158397,71.53771,10.97591,4.36692047,400,1600,0.001,2,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.63800025,0.048828125,0.048828125,73.4761658
10/30/2024 22:10:22,2.34375,0.806450844,0,0,0,0,0.5250275,4.3390317,99.81772,0.439527065,0.21877028,0.00287683425,0.004564279,0.003118171,0.009173749,53.875,2395.62524,1916.50024,1916.50024,1916.50024,1916.50024,1916.50024,0.6780304,71.58906,10.9837875,4.359043,400,1600,0.001,1,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.594,0.048828125,0.048828125,73.4761658
10/30/2024 22:10:23,2.34375,1.51515007,0,0,0,0,0.643152,4.56124926,99.81772,0.5200377,0.349026,0.091406025,0.003012191,0.0031519318,0.009486849,53.5,2969.57715,2969.57715,2375.66162,2375.66162,2375.66162,2375.66162,0.97612077,71.62856,10.9898491,4.35298157,400,1600,0.001,1,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.57200027,0.341796875,0.048828125,73.4761658
10/30/2024 22:10:24,7.8125,2.34375,0,0,0,0,1.69270635,6.126251,99.81772,1.26121175,1.16493464,0.358447254,0.0031829644,0.0036983015,0.00976109,54.375,3244.076,3244.076,2595.26074,2595.26074,2595.26074,2595.26074,2.80123615,71.62302,10.9889984,4.35383224,400,1600,,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.60500026,0.341796875,0.048828125,73.4761658
10/30/2024 22:10:25,13.28125,4.6875,0,0,0,0,2.99479365,5.63989162,99.81772,1.29503751,1.043466,0.004107415,0.00468549551,0.003966545,0.00518234447,54.5,3244.076,3244.076,2595.26074,2595.26074,2595.26074,2595.26074,2.356445,71.65191,10.9934311,4.34939957,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.62500024,0.29296875,0.09765625,73.4761658
10/30/2024 22:10:26,11.71875,3.90625,0,0,0,0,2.60416865,5.83694124,99.81772,1.26818538,0.9565548,0.00322118588,0.00381657085,0.00323969428,0.0051498916,54.5,2969.57715,2969.57715,2375.66162,2375.66162,2375.66162,2375.66162,2.24016738,71.68015,10.9977646,4.345066,400,1600,0.001,2,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.62300014,0.29296875,0.048828125,73.4761658
10/30/2024 22:10:27,10.9375,13.28125,5.384612,4.74950075,0,0,5.725479,8.167341,99.81772,1.61373341,1.673197,0.764688849,0.783477366,0.00533292349,0.00623592,56,3244.076,3244.076,3244.076,2595.26074,2595.26074,2595.26074,4.846666,71.8810959,11.028595,4.31423569,400,1600,,2,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.61500025,0.68359375,0.048828125,73.4761658
10/30/2024 22:10:28,6.25,3.174603,0,0,0,0,1.57076716,5.37316227,99.81772,0.820194364,0.722417831,0.536265135,0.00465457747,0.004928376,0.007348526,55.75,3244.076,2595.26074,2595.26074,2595.26074,2595.26074,2595.26074,2.095809,71.8530045,11.0242844,4.3185463,400,1600,0.001,1,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.61600018,0.341796875,0.390625,73.4761658
10/30/2024 22:10:29,5.481148,1.53846145,0,0,0,0,1.16993785,4.93219137,99.81772,0.6266937,0.4410295,0.009289364,0.002860632,0.0028116582,0.0142540652,55.375,2969.57715,2969.57715,2969.57715,2375.66162,2375.66162,2375.66162,1.09693909,71.8152847,11.0184975,4.324333,400,1600,0.001,2,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.60300016,0.390625,0.390625,73.4761658
10/30/2024 22:10:30,0.78125,0,0,0,0,0,0.130206347,4.21569872,99.81772,0.429144442,0.219808653,0.08380579,0.00302619347,0.002983547,0.004931986,55,2969.57715,2969.57715,2375.66162,2375.66162,2375.66162,2375.66162,0.7437006,71.85129,11.0240211,4.31880951,400,1600,0.001,1,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.60900021,0.048828125,0.5859375,73.4761658
10/30/2024 22:10:31,3.90625,0,0,0,0,0,0.651043653,4.14642525,99.81772,0.3807559,0.215989158,0.00482016569,0.004789175,0.00504929,0.0108483229,54.625,2969.57715,2969.57715,2375.66162,2375.66162,2375.66162,2375.66162,0.622252047,71.78552,11.0139313,4.32889938,400,1600,0.001,1,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.607,0.048828125,0.244140625,73.4761658
10/30/2024 22:10:32,3.13739777,0.78125,0,0,0,0,0.653106,4.43044472,99.81772,0.6419723,0.33449468,0.1797418,0.004716813,0.002553624,0.007858475,54.5,3244.076,2595.26074,2595.26074,2595.26074,2595.26074,2595.26074,1.1713376,71.84967,11.0237732,4.31905746,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.64900017,0.341796875,0.29296875,73.4761658
10/30/2024 22:10:33,8.533657,11.1111107,1.53846145,3.076923,0,0,4.043359,6.08324957,99.81772,1.06894481,1.06191015,0.37025246,0.319425732,0.000243874179,0.00835269,55.5,3244.076,2595.26074,2595.26074,2595.26074,2595.26074,2595.26074,2.82913,71.8633,11.0258636,4.316967,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.62500024,0.29296875,0.244140625,73.4761658
10/30/2024 22:10:34,17.1875,4.615384,0,0,0,0,3.633815,6.430225,99.81772,1.58216166,1.57619989,0.026189141,0.00316338055,0.00433443952,0.009976815,55.625,2395.62524,2395.62524,2395.62524,1916.50024,2375.66162,2375.66162,3.20202518,71.86879,11.0267067,4.316124,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.578,0.244140625,0.390625,73.4761658
10/30/2024 22:10:35,3.125,6.32440472,9.375,0,0,0,3.13739777,6.11407661,99.81772,1.127511,1.18281448,0.909991145,0.00543338,0.005248676,0.0104357842,56,3244.076,3244.076,2595.26074,2595.26074,2595.26074,2595.26074,3.24143481,71.86528,11.0261688,4.316662,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.548,0.341796875,0.048828125,73.4761658
10/30/2024 22:10:36,13.28125,8.4615345,4.6875,0,0,0,4.40504551,8.142652,99.81772,1.69556212,1.82920527,1.31406415,0.397872418,0.0052512926,0.0123337274,56.875,3244.076,3244.076,3244.076,2595.26074,2595.26074,2595.26074,5.254289,71.97627,11.0431976,4.299633,400,1600,0.001,1,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.52300024,0.244140625,0.048828125,73.4761658
10/30/2024 22:10:37,5.44471169,10.9375,2.41935253,12.0967751,0.806450844,0,5.284137,8.482315,99.81772,1.35214746,1.39442933,1.01947367,1.22643745,0.332458556,0.00573916873,57.25,2395.62524,2395.62524,1916.50024,1916.50024,1916.50024,2375.66162,5.33068562,71.88214,11.0287552,4.31407547,400,1600,0.001,3,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.525,0.048828125,0.244140625,73.4761658
10/30/2024 22:10:38,12.5,0,10.699296,0,0,0,3.86654735,8.85617352,99.81772,1.65530419,1.75080156,1.6592325,0.61175,0.00334949186,0.0107016517,58.125,3244.076,3244.076,3244.076,3244.076,2595.26074,2595.26074,5.691139,71.88739,11.02956,4.31327057,1800,1600,0.001,4,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.525,0.29296875,0.390625,73.4761658
10/30/2024 22:10:39,16.1538486,5.46875,0,3.174603,0,0,4.132867,7.49046755,99.81772,1.48698819,1.450707,0.9897267,0.5500825,0.00389674236,0.00555274356,58.125,3244.076,3244.076,3244.076,2595.26074,2595.26074,2595.26074,4.48695374,71.8631,11.0258331,4.31699753,400,1600,0.001,3,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.50600028,0.048828125,0.244140625,73.4762344
10/30/2024 22:10:40,5.46875,2.30768919,1.58730149,0.78125,0,0,1.69083476,6.382833,99.81772,1.05873287,1.11099172,0.655376732,0.295516968,0.00670331437,0.008987852,57.875,2969.57715,2375.66162,2375.66162,2375.66162,2375.66162,2375.66162,3.13630939,71.8617249,11.0256233,4.31720734,400,1600,0.001,1,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.47500014,0.341796875,0.68359375,73.4762344
10/30/2024 22:10:41,6.25,4.6754837,0,0,0,0.7692337,1.94911957,5.438264,99.81772,0.870462239,0.893444,0.1855906,0.005635975,0.00601920951,0.0118388021,57.375,2969.57715,2375.66162,2375.66162,2375.66162,2375.66162,2375.66162,1.97299087,71.87065,11.0269928,4.315838,400,1600,0.001,1,50,210.000015,374.999023,0,0,14,0,0,4096,132,3964,3.22265625,3.479,0.048828125,0.341796875,73.4762344
10/30/2024 22:10:42,12.0967751,2.34375,2.30768919,0,0,0,2.791375,6.32138,99.81772,1.6248523,1.28077722,0.203859583,0.009168247,0.00770707428,0.0118804695,57.25,3244.076,3244.076,3244.076,2595.26074,2595.26074,2595.26074,3.13824487,71.88848,11.0297279,4.31310272,400,1600,0.001,1,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.502,0.048828125,0.341796875,73.4762344
10/30/2024 22:10:43,12.878788,6.131625,1.5625,0,0,0,3.4288168,7.19428539,99.81772,1.4331454,1.440585,0.8075113,0.005626483,0.004661081,0.0077232155,57.25,3244.076,3244.076,3244.076,2595.26074,2595.26074,2595.26074,3.69925261,71.88736,11.0295563,4.31327438,400,1600,0.001,4,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.512,0.390625,0.048828125,73.4762344
10/30/2024 22:10:44,5.481148,4.838711,7.25806332,0,0,0,2.9296577,5.682346,99.81772,0.7278877,0.682100534,0.569428444,0.168908328,0.004155014,0.009850651,57,3194.167,2555.3335,2595.26074,2595.26074,2595.26074,2595.26074,2.16233063,71.89383,11.0305481,4.31228256,400,1600,0.001,3,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.532,0.29296875,0.29296875,73.4762344
10/30/2024 22:10:45,7.03125,0.78125,0,0,0,0,1.30208135,5.3143034,99.81772,1.00738728,0.694368958,0.127608851,0.005180404,0.005316921,0.0108928327,56.75,2395.62524,1916.50024,1916.50024,1916.50024,1916.50024,1916.50024,1.85075533,71.8891754,11.0298347,4.312996,400,1600,0.001,3,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.54400015,0.29296875,0.048828125,73.4762344
10/30/2024 22:10:46,3.125,3.125,0,0,0,0,1.04166865,4.92849159,99.81772,0.7659395,0.568176,0.0041605,0.00429843972,0.007416547,0.0107517084,56.375,2395.62524,1916.50024,1916.50024,1916.50024,1916.50024,1916.50024,1.36074281,71.9029541,11.0319481,4.31088257,400,1600,0.001,1,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.52100015,0.6347656,0.29296875,73.4762344
10/30/2024 22:10:47,6.25,2.272725,0,0,0,0,1.42045021,5.209903,99.81772,0.869807959,0.76831466,0.101037681,0.002867316,0.00296077365,0.01027741,56.25,1397.448,1397.448,1397.448,1397.448,1397.448,1676.93762,1.75526583,71.88139,11.0286407,4.31419,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.50600028,0.5859375,0.048828125,73.4762344
10/30/2024 22:10:48,3.90625,0.806450844,0,0,0,0,0.785446167,4.64486,99.81772,0.786705256,0.1258631,0.0041214237,0.00296869664,0.003243332,0.0105693219,56,3244.076,2595.26074,2595.26074,2595.26074,2595.26074,2595.26074,0.9334711,71.84425,11.0229416,4.319889,400,1600,0.001,0,50,210.000015,374.999023,0,0,0,0,0,4096,132,3964,3.22265625,3.54600024,0.9277344,0.048828125,73.4762344
