Timestamp,CPU Package Temperature (C),CPU Power Consumption (W),Humidity (%),Water Level,Microphone Decibel Level (dB)
2024-11-21 15:23:23,20.4,0.01,60.1,0.0,-5.79
2024-11-21 15:23:24,20.4,0.01,60.1,0.0,-5.79
2024-11-21 15:23:25,20.4,0.01,60.1,0.0,-5.79
2024-11-21 15:23:26,20.4,0.01,60.1,0.0,-5.79
2024-11-21 15:23:27,20.4,0.01,60.1,0.0,-5.79
2024-11-21 15:23:28,20.4,0.01,60.1,0.0,-5.79
2024-11-21 15:23:29,20.4,0.01,60.1,0.0,-5.79
2024-11-21 15:23:30,20.4,0.01,60.1,0.0,-5.79
2024-11-21 15:23:31,20.4,0.01,60.1,0.0,-5.79
2024-11-21 15:23:32,20.4,0.01,60.1,0.0,-5.79
2024-11-21 15:23:33,20.3,0.24,60.1,0.0,-5.79
2024-11-21 15:23:34,20.3,0.24,60.1,0.0,-5.79
2024-11-21 15:23:35,20.4,0.01,60.1,0.0,-5.79
2024-11-21 15:23:36,20.4,0.01,60.1,0.0,-5.79
2024-11-21 15:23:37,20.4,0.01,60.1,0.0,-5.79
2024-11-21 15:23:38,20.4,0.01,60.1,0.0,-5.79
2024-11-21 15:23:39,20.4,0.01,60.1,0.0,-5.79
2024-11-21 15:23:40,20.3,0.01,60.1,0.0,-5.79
2024-11-21 15:23:41,20.3,0.01,60.1,0.0,-5.79
2024-11-21 15:23:42,20.4,0.01,60.2,0.0,-5.79
2024-11-21 15:23:43,20.4,0.01,60.2,0.0,-5.79
2024-11-21 15:23:44,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:23:45,20.3,0.01,60.3,0.0,-5.79
2024-11-21 15:23:46,20.4,0.01,60.4,0.0,-5.79
2024-11-21 15:23:47,20.4,0.01,60.4,0.0,-5.79
2024-11-21 15:23:48,20.4,0.01,60.5,0.0,-5.79
2024-11-21 15:23:49,20.4,0.01,60.5,0.0,-5.79
2024-11-21 15:23:50,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:23:51,20.3,0.01,60.5,0.0,-5.79
2024-11-21 15:23:52,20.4,0.01,60.4,0.0,-5.79
2024-11-21 15:23:53,20.4,0.01,60.4,0.0,-5.79
